date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:44:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:44:17%20GMT	https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom	(from https://www.shipito.com/fr/shipito-pricing)
14:44:21	263404/263404	---M--	200	added ('OK')	image/jpeg	etag:c6a918f0aa95980031c3ae810fc1b277	https://www.shipito.com/fr/imgs/pricing/bannerwide.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/pricing/SpecialServiceBannerPhoto.jpg	(from https://www.shipito.com/fr/shipito-pricing)
14:44:21	3038/3038	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:20%20GMT	https://www.shipito.com/fr/imgs/pricing/processing.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/pricing/Service%201.svg	(from https://www.shipito.com/fr/shipito-pricing)
14:44:21	3064/3064	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:20%20GMT	https://www.shipito.com/fr/imgs/pricing/assisted.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/pricing/Service%202.svg	(from https://www.shipito.com/fr/shipito-pricing)
14:44:21	7306/7306	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:20%20GMT	https://www.shipito.com/fr/imgs/pricing/consolidation.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/pricing/Service%203.svg	(from https://www.shipito.com/fr/shipito-pricing)
14:44:21	3580/3580	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:20%20GMT	https://www.shipito.com/fr/imgs/pricing/special.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/pricing/Service%204.svg	(from https://www.shipito.com/fr/shipito-pricing)
14:44:22	3655/3655	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:20%20GMT	https://www.shipito.com/fr/imgs/pricing/customsdec.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/pricing/Service%205.svg	(from https://www.shipito.com/fr/shipito-pricing)
14:44:22	1560/1560	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:21%20GMT	https://www.shipito.com/fr/imgs/pricing/express.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/pricing/Service%206.svg	(from https://www.shipito.com/fr/shipito-pricing)
14:44:22	92767/92767	---M--	200	added ('OK')	image/jpeg	etag:fc6ea00b0d39a2fc85143482bd2c2f2f	https://www.shipito.com/fr/imgs/pricing/bannerMobile.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/pricing/SpecialServiceMobileBanner.jpg	(from https://www.shipito.com/fr/shipito-pricing)
14:44:22	7159/7159	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:21%20GMT	https://www.shipito.com/fr/imgs/pricing/addphotos.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/pricing/Service%207.svg	(from https://www.shipito.com/fr/shipito-pricing)
14:44:23	5212/5212	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:21%20GMT	https://www.shipito.com/fr/imgs/pricing/insurance.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/pricing/Service%208.svg	(from https://www.shipito.com/fr/shipito-pricing)
14:44:23	23290/23290	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:22%20GMT	https://www.shipito.com/fr/imgs/pricing/extrapacking.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/pricing/Service%209.svg	(from https://www.shipito.com/fr/shipito-pricing)
14:44:23	2229/2229	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:22%20GMT	https://www.shipito.com/fr/imgs/pricing/overweight.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/pricing/Overweight.svg	(from https://www.shipito.com/fr/shipito-pricing)
14:44:24	18007/18007	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:22%20GMT	https://www.shipito.com/fr/imgs/pricing/warehouse.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/pricing/WarehouseIcon.svg	(from https://www.shipito.com/fr/shipito-pricing)
14:44:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:44:23%20GMT	https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service	(from https://www.shipito.com/fr/shipito-pricing)
14:44:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:44:23%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/shipito-pricing)
14:44:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:44:24%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/help/faq)
14:44:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:44:24%20GMT	https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service	(from https://www.shipito.com/fr/help/faq)
14:44:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:44:25%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/help/faq)
14:44:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:44:25%20GMT	https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom	(from https://www.shipito.com/fr/help/faq)
14:44:34	46906/46906	---M--	200	added ('OK')	image/jpeg	etag:62da28d3d8ca9b98bb3a6e215aabcb33	https://www.shipito.com/fr/imgs/help/faq/bannermobile.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/faq/MobileBanner.jpg	(from https://www.shipito.com/fr/help/faq)
14:44:34	653906/653906	---M--	200	added ('OK')	image/jpeg	etag:6bdb95ea36f95eead9f426e99b14d87b	https://www.shipito.com/fr/imgs/help/faq/banner.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/faq/BannerPhoto1200.jpg	(from https://www.shipito.com/fr/help/faq)
14:44:35	941/941	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:34%20GMT	https://www.shipito.com/fr/imgs/help/2.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/1.svg	(from https://www.shipito.com/fr/help/faq)
14:44:36	82304/82304	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2013:44:34%20GMT	https://www.shipito.com/fr/help/faq/packages	D:/shipito/shipito/www.shipito.com/fr/help/faq/packages.html	(from https://www.shipito.com/fr/help/faq)
14:44:36	77238/77238	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2013:44:32%20GMT	https://www.shipito.com/fr/help/faq/getting-started	D:/shipito/shipito/www.shipito.com/fr/help/faq/getting-started.html	(from https://www.shipito.com/fr/help/faq)
14:44:36	736/736	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:35%20GMT	https://www.shipito.com/fr/imgs/help/3.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/2.svg	(from https://www.shipito.com/fr/help/faq)
14:44:36	8766/8766	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:35%20GMT	https://www.shipito.com/fr/imgs/help/4.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/3.svg	(from https://www.shipito.com/fr/help/faq)
14:44:38	77849/77849	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2013:44:36%20GMT	https://www.shipito.com/fr/help/faq/account-navigation	D:/shipito/shipito/www.shipito.com/fr/help/faq/account-navigation.html	(from https://www.shipito.com/fr/help/faq)
14:44:38	1167/1167	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:36%20GMT	https://www.shipito.com/fr/imgs/help/5.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/4.svg	(from https://www.shipito.com/fr/help/faq)
14:44:38	336842/336842	---M--	200	added ('OK')	image/jpeg	etag:cb1089fa61d7e218157b8bab8ce337a9	https://www.shipito.com/fr/imgs/help/faq/bannerwide1.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/faq/BannerPhoto.jpg	(from https://www.shipito.com/fr/help/faq)
14:44:39	99724/99724	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2013:44:37%20GMT	https://www.shipito.com/fr/help/faq/carrier-tracking	D:/shipito/shipito/www.shipito.com/fr/help/faq/carrier-tracking.html	(from https://www.shipito.com/fr/help/faq)
14:44:39	3080/3080	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:38%20GMT	https://www.shipito.com/fr/imgs/help/11.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/5.svg	(from https://www.shipito.com/fr/help/faq)
14:44:40	87605/87605	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2013:44:38%20GMT	https://www.shipito.com/fr/help/faq/customs	D:/shipito/shipito/www.shipito.com/fr/help/faq/customs.html	(from https://www.shipito.com/fr/help/faq)
14:44:40	3356/3356	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:39%20GMT	https://www.shipito.com/fr/imgs/help/12.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/6.svg	(from https://www.shipito.com/fr/help/faq)
14:44:41	90282/90282	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2013:44:39%20GMT	https://www.shipito.com/fr/help/faq/services	D:/shipito/shipito/www.shipito.com/fr/help/faq/services.html	(from https://www.shipito.com/fr/help/faq)
14:44:41	3358/3358	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:40%20GMT	https://www.shipito.com/fr/imgs/help/14.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/8.svg	(from https://www.shipito.com/fr/help/faq)
14:44:42	99044/99044	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2013:44:41%20GMT	https://www.shipito.com/fr/help/faq/payments	D:/shipito/shipito/www.shipito.com/fr/help/faq/payments.html	(from https://www.shipito.com/fr/help/faq)
14:44:42	1316/1316	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:41%20GMT	https://www.shipito.com/fr/imgs/help/15.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/9.svg	(from https://www.shipito.com/fr/help/faq)
14:44:43	86090/86090	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2013:44:42%20GMT	https://www.shipito.com/fr/help/faq/claims	D:/shipito/shipito/www.shipito.com/fr/help/faq/claims.html	(from https://www.shipito.com/fr/help/faq)
14:44:43	4912/4912	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:42%20GMT	https://www.shipito.com/fr/imgs/help/16.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/11.svg	(from https://www.shipito.com/fr/help/faq)
14:44:44	73865/73865	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2013:44:43%20GMT	https://www.shipito.com/fr/help/faq/affiliate-faq	D:/shipito/shipito/www.shipito.com/fr/help/faq/affiliate-faq.html	(from https://www.shipito.com/fr/help/faq)
14:44:45	2087/2087	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:44%20GMT	https://www.shipito.com/fr/imgs/help/191.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/AffiliateIcon.svg	(from https://www.shipito.com/fr/help/faq)
14:44:46	92138/92138	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2013:44:44%20GMT	https://www.shipito.com/fr/help/faq/shipito-membership-faq	D:/shipito/shipito/www.shipito.com/fr/help/faq/shipito-membership-faq.html	(from https://www.shipito.com/fr/help/faq)
14:44:46	3845/3845	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:45%20GMT	https://www.shipito.com/fr/imgs/help/228.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/packages.svg	(from https://www.shipito.com/fr/help/faq)
14:44:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:44:45%20GMT	https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service	(from https://www.shipito.com/fr/help/faq)
14:44:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:44:46%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/help/faq)
14:44:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:44:46%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/help/postage)
14:44:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:44:47%20GMT	https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service	(from https://www.shipito.com/fr/help/postage)
14:44:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:44:47%20GMT	https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog	(from https://www.shipito.com/fr/help/postage)
14:44:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:44:48%20GMT	https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom	(from https://www.shipito.com/fr/help/postage)
14:44:49	80062/80062	---M--	200	added ('OK')	image/jpeg	etag:27ea3e898be1635b323ffdb3c458caaf	https://www.shipito.com/fr/imgs/shipmethods/banner.png	D:/shipito/shipito/www.shipito.com/fr/imgs/shipmethods/Banner%20Image.jpg	(from https://www.shipito.com/fr/help/postage)
14:44:49	511/511	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:48%20GMT	https://www.shipito.com/fr/imgs/navigation/caret.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/navigation/DownArrow.svg	(from https://www.shipito.com/fr/help/postage)
14:44:50	1815/1815	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:49%20GMT	https://www.shipito.com/fr/imgs/navigation/caretup.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/navigation/UpArrow.svg	(from https://www.shipito.com/fr/help/postage)
14:44:50	785/785	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:49%20GMT	https://www.shipito.com/fr/imgs/shipmethods/notes.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/shipmethods/Note.svg	(from https://www.shipito.com/fr/help/postage)
14:44:50	1672/1672	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:49%20GMT	https://www.shipito.com/fr/imgs/shipmethods/size.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/shipmethods/Size.svg	(from https://www.shipito.com/fr/help/postage)
14:44:51	1591/1591	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:50%20GMT	https://www.shipito.com/fr/imgs/shipmethods/tracking.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/shipmethods/Tracking.svg	(from https://www.shipito.com/fr/help/postage)
14:44:52	820/820	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:51%20GMT	https://www.shipito.com/fr/imgs/shipmethods/weight.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/shipmethods/Weight.svg	(from https://www.shipito.com/fr/help/postage)
14:44:52	42872/42872	---M--	200	added ('OK')	image/jpeg	etag:dec986ed81a3f152aefc89b6bd334e99	https://www.shipito.com/fr/imgs/shipmethods/dimbox.png	D:/shipito/shipito/www.shipito.com/fr/imgs/shipmethods/Dimbox_French.jpg	(from https://www.shipito.com/fr/help/postage)
14:44:53	3824/3824	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:52%20GMT	https://www.shipito.com/fr/imgs/shipmethods/ups.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/shipmethods/UPS_logo2.svg	(from https://www.shipito.com/fr/help/postage)
14:44:53	805/805	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:52%20GMT	https://www.shipito.com/fr/imgs/navigation/exclamation.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/navigation/ExclamationMark.svg	(from https://www.shipito.com/fr/help/postage)
14:44:54	20952/20952	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:52%20GMT	https://www.shipito.com/fr/imgs/shipmethods/premiumparcel.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/shipmethods/Preferred%20Carrier.svg	(from https://www.shipito.com/fr/help/postage)
14:44:54	7487/7487	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:53%20GMT	https://www.shipito.com/fr/imgs/shipmethods/dhl.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/shipmethods/DHL_Express.svg	(from https://www.shipito.com/fr/help/postage)
14:44:55	17460/17460	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:44:53%20GMT	https://www.shipito.com/fr/imgs/shipmethods/ecms.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/shipmethods/ShipitoAsiaDirect.svg	(from https://www.shipito.com/fr/help/postage)
14:44:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:44:54%20GMT	https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service	(from https://www.shipito.com/fr/help/postage)
